,ttm_revpar
17845,3977.4
7043,49890.7
8317,42353.5
8818,39208.7
15035,11832.6
3213,85465.7
8901,38785.0
19520,841.2
16287,7879.6
13055,38630.0
1852,113672.5
5746,59028.1
9474,35500.0
12297,22075.1
566,188815.6
15145,11483.7
9038,94338.8
5629,59965.4
4569,69678.6
11539,25266.8
9240,36890.5
1461,127527.2
9059,37870.6
4535,70019.4
17346,5149.1
1712,117815.6
19063,1508.0
10928,28110.4
15631,10765.3
6199,55422.5
2544,97003.8
13609,17023.4
340,238438.5
2453,98821.2
10748,29028.1
13986,15582.8
6001,56900.3
4713,68356.8
3820,77361.6
19689,647.9
2845,90991.1
10631,29518.1
14585,13452.2
16798,6525.5
1023,148834.9
5471,61188.5
5056,65032.3
10981,27903.0
7501,47108.0
6850,51077.6
4145,73728.0
148,322846.3
285,255852.9
17865,3930.1
9190,37071.3
14108,15170.4
10659,29392.1
7102,49527.6
4576,69605.4
7876,44909.4
236,269647.3
17584,4543.0
12061,23115.2
7503,47103.9
13980,15600.3
17446,4884.7
3156,86401.3
17550,4611.5
11424,25837.1
638,180402.5
7154,49199.8
2541,97029.0
2719,93502.3
14317,14379.7
14437,13938.6
14139,15071.5
11731,24557.9
11110,27276.7
14264,35759.0
4329,72043.2
10598,29654.5
11823,24193.8
3977,75643.1
10260,31327.2
12207,22446.0
2877,90638.8
13776,16462.0
17369,5088.6
18662,2180.2
15602,9960.8
7852,45063.0
14587,13442.9
14271,14565.5
12788,20136.1
16201,8150.8
10724,29103.1
1760,116005.7
7815,45272.9
12437,21454.6
4376,71663.8
17025,5974.7
2523,97271.8
12063,23109.4
19990,276.6
3807,77521.1
15594,9974.3
1830,114307.6
714,172039.1
12768,20205.9
16168,18402.9
5373,62118.6
14830,12473.4
5667,59621.3
72,394917.9
8318,42348.5
5279,62967.2
7096,49550.5
10204,31624.1
12118,22898.1
1138,141384.1
1255,136562.5
13745,16574.0
16950,6160.8
2392,99885.1
13229,18462.9
6907,50796.4
7114,49458.2
10711,67323.1
4484,70458.8
1360,131418.7
20033,219.8
14787,12611.0
17516,4684.8
9283,36585.4
6963,50453.8
1113,143106.6
12170,22656.3
9920,33147.5
9535,35162.5
10667,29344.9
7733,45759.3
8071,43847.7
997,149761.8
11924,23759.8
2913,90134.4
13466,17568.7
9551,35089.5
636,180769.3
1263,136190.0
3254,84868.8
485,203991.9
10723,29103.3
10559,29830.9
3112,87054.6
5181,63968.0
14926,12155.5
7368,47911.2
3353,83389.1
7618,46349.3
3777,77905.7
6988,50252.4
7146,49238.1
18241,3038.8
1333,132654.2
3303,84164.4
1083,144964.2
4965,65975.1
14226,23986.9
12162,22699.5
10827,28662.0
5966,57216.5
11854,24059.5
16043,8580.6
4755,67996.9
3171,205464.2
16937,6202.1
7219,83204.5
1316,133275.3
7681,46025.0
6561,52955.4
14154,15034.6
15304,10946.3
5691,59436.3
5483,61073.4
10482,68506.3
11077,27383.1
1824,114498.6
10574,29759.3
5387,61955.5
8779,39422.2
5220,63552.0
6730,51932.2
9287,36571.8
8639,40279.4
2403,99672.7
16755,6656.0
3747,78200.6
7426,47537.9
12982,19384.3
1302,134110.6
15977,8766.3
4578,69591.7
13329,18018.2
2170,105134.4
7123,49421.9
12167,22671.9
10859,28463.8
18324,2867.9
14350,14240.4
15559,10055.9
7249,48614.5
10872,28409.4
16611,7003.0
12030,23191.8
13680,16767.2
9201,53004.3
7535,46880.1
972,150999.0
6254,54968.5
5042,65144.5
140,329895.5
15724,9585.8
9613,34825.1
7297,48305.8
6843,51112.6
5430,61597.6
12997,19335.9
11069,27435.2
4563,69785.0
14005,15513.4
407,220528.9
8763,39535.5
9965,32851.0
14030,15438.9
11838,24155.2
12035,23184.0
14650,13178.4
11804,24278.1
9890,33288.5
8787,39353.1
12450,21388.1
13258,18325.0
12737,20297.3
13246,18376.0
4528,70061.2
5439,61515.1
11,585669.9
4906,66623.6
1190,139365.8
11206,26873.9
11970,23510.8
2924,89909.6
6764,51739.4
6498,53319.5
9995,32681.6
3058,87642.3
9912,33168.8
12531,21071.8
7497,47116.7
12726,20345.5
7379,85223.2
13209,18534.1
17274,5327.0
13564,17195.2
9638,34706.5
1459,127543.9
18298,2918.1
2936,89707.0
9855,40218.7
15898,9016.6
15092,11644.4
12926,19623.0
7624,46309.2
3822,77303.0
2832,91151.2
10781,28903.9
456,209600.3
9742,34117.1
8739,39684.4
1384,130355.9
3806,77524.8
18939,3249.2
1405,129560.2
9779,33840.5
1011,149269.3
8222,42943.1
3642,79459.0
4227,72990.5
10798,28804.6
1689,118762.3
3248,84953.2
14797,12587.0
10402,30598.2
16806,11185.0
491,202942.6
3308,84085.9
3930,76139.9
12163,22694.8
14710,12886.5
5392,61916.8
8323,42313.6
13059,19144.6
5915,57754.1
17811,4054.2
8672,40087.1
710,172335.7
5284,62888.8
15381,22046.1
3372,83052.3
8661,40125.7
13750,16560.0
11832,24169.5
10377,48677.9
17757,4166.5
17606,4480.0
5071,64899.7
4573,69632.8
15913,8962.0
996,149800.9
16310,7820.9
15804,9321.5
8161,43267.4
6532,53107.2
13434,17677.1
6342,54306.6
11935,23703.3
5425,61633.5
1211,138344.6
10626,29529.5
15819,9279.9
7957,44416.3
7153,49199.9
11022,27719.0
9976,60128.3
8896,38797.7
10426,30506.9
11336,26307.5
7562,46688.1
4603,69308.2
900,155951.5
12389,21685.3
1997,109723.7
5972,57202.6
6826,51260.0
6572,52906.9
8042,43983.3
9858,33489.9
3328,83811.5
6872,51023.7
6948,50530.0
7761,45584.8
16118,8400.9
10224,31508.0
7905,44739.7
16229,8079.7
14763,12684.8
1253,136745.5
2328,101175.9
2799,91668.8
9078,37762.7
4722,68289.8
10005,32616.8
1243,137252.2
9969,32825.7
7347,48086.2
5361,62192.1
13984,15590.9
12017,23266.4
4417,71204.9
1069,145665.9
6539,53080.7
12468,21281.1
281,257527.1
10017,32553.9
10362,30767.0
977,150828.9
11790,24308.9
4057,74579.9
1967,110528.2
14239,14691.6
1288,134778.1
625,181872.3
14336,14280.5
1767,115783.9
1407,129444.3
2238,103492.6
10714,55377.3
10821,28686.4
3659,79283.2
11753,24459.3
11574,25116.5
6376,54064.1
19865,428.2
6299,54579.8
3253,84870.9
3267,84728.8
10353,30820.9
6355,54190.9
7400,47688.7
581,186675.0
11763,24423.1
6968,50433.5
7494,47133.0
15134,11522.0
6553,53010.6
10317,31032.2
15608,9949.9
12534,21047.7
6130,55969.8
5936,57469.3
11280,26529.6
12172,22643.7
269,260291.6
635,180886.4
13911,15893.0
3154,86437.3
3553,80681.7
6718,51998.1
16551,7161.5
7436,47496.8
18187,3182.0
5741,59071.5
11355,26210.9
4481,70467.8
15947,8846.6
2146,106059.5
8771,39491.1
11347,26241.4
14144,15062.4
17159,5612.6
3293,84368.6
3915,76295.4
8897,38796.9
14543,13570.0
2317,101557.4
4736,68140.0
13,582745.3
16266,7967.0
1544,124143.4
2409,99508.8
4788,67645.2
12775,20186.0
11738,24511.6
374,229557.5
14375,14160.6
6771,51701.7
528,196525.8
9886,33319.6
18390,4516.5
7250,48599.3
11483,25535.5
3682,78909.7
12568,20945.6
8397,41833.3
3026,88183.4
13664,23795.0
533,195833.2
3808,77521.0
4877,66868.0
10304,31100.6
1411,129363.0
11019,27740.7
12662,20535.7
10528,30014.1
11791,24308.8
19010,1587.6
13956,15685.9
5834,58423.1
10309,31090.3
6865,51043.9
4847,67163.0
1736,117060.4
18338,2823.7
964,151382.5
6989,50230.2
3540,80975.7
10454,30372.1
16770,6600.4
9238,36895.3
2103,107206.5
18272,2970.6
11255,26636.2
158,316558.4
7374,47874.0
14082,15272.6
9841,33539.8
352,236139.6
6329,107821.7
6508,53278.5
9659,34583.2
12649,20583.5
19930,341.0
2984,89007.0
9125,37459.0
4784,67675.2
667,176430.7
7431,47514.8
11275,26578.7
3758,130232.3
8484,41294.7
306,250947.0
11733,24547.2
4937,66186.6
2400,99718.0
13798,33568.5
13949,15718.8
1955,110976.0
16606,7013.8
3513,81272.3
9654,34621.3
3731,78334.5
14353,14218.5
1280,135239.0
1579,122935.5
16731,6719.2
13612,17013.1
11465,25613.1
7566,46655.9
4222,73048.8
8346,42139.6
5066,64929.9
7690,45986.3
517,198394.0
903,155509.0
9245,36855.9
21,537218.6
13280,18226.1
19605,736.4
908,155233.5
207,286920.4
460,208991.2
11364,26160.6
2477,98374.8
9046,37949.7
10099,32118.1
3473,81684.3
10908,28212.9
4014,75210.3
5577,60451.4
9615,34819.8
558,191306.8
10526,74579.8
11648,24840.1
3219,85377.4
7275,48492.6
2088,107685.4
1953,111008.3
640,180185.5
6333,54342.1
9134,37409.7
16427,7488.0
17987,3641.2
9269,36695.8
14559,13500.5
105,353558.9
3113,87037.3
11513,25392.3
1733,117132.1
89,368016.0
7384,47829.2
11611,24944.1
3249,84932.5
926,153472.5
8306,42430.0
7056,49807.0
1977,110192.5
14326,14337.4
12472,21273.4
6653,52461.3
1,733757.2
8552,40795.6
6294,54603.3
9881,33348.3
16238,8055.5
2779,92224.9
9470,35509.9
18641,2225.5
3191,85803.6
12601,20786.7
17073,5862.4
11895,23885.8
10707,29158.6
3859,76964.6
213,285104.5
786,164545.1
3583,80160.3
15181,11344.6
2073,108059.2
9631,34757.4
5614,60174.1
6417,53817.5
10698,29205.8
8939,38561.1
13562,17204.2
14865,12372.6
11305,26423.3
9075,37776.0
14037,15431.8
4281,72498.7
12352,21865.4
3888,76657.0
9227,36937.1
589,186032.6
19381,1053.3
20006,257.7
116,344595.7
6955,50496.8
15725,21458.3
19706,630.5
18382,2747.8
15536,10144.6
9382,36014.7
1788,115294.0
1902,112381.2
14204,33539.1
13218,18513.2
11628,42471.6
3302,84241.6
530,196156.2
8183,43145.4
3012,88389.6
4607,69277.7
14101,37708.8
5859,58234.2
9586,34949.5
6307,54549.6
968,151151.7
6625,52615.8
3726,78424.7
1061,146310.1
9469,35518.0
9381,36023.2
3464,81808.9
3769,78010.4
5994,57004.0
15750,9495.3
6875,51010.7
5362,62185.7
1626,121079.2
3703,78674.7
18351,2805.3
6943,50556.0
20151,56.8
11034,27650.5
799,163701.5
9706,78266.9
3129,86690.6
11092,27324.2
2008,109458.7
13060,19143.4
3690,78810.4
942,152582.8
14202,14814.7
7849,45099.9
5829,58490.6
1705,118224.4
4293,72393.8
14302,14444.8
6736,51886.2
4229,72974.0
998,149742.2
13482,40707.3
13381,17837.2
2959,89426.9
3878,76743.3
5862,58205.8
13511,17391.0
3167,86169.0
3230,85216.8
13013,19280.3
1849,113722.2
17736,4208.7
1111,143344.0
11559,31371.8
2905,90252.2
9823,33635.6
3425,82288.6
38,466156.1
6841,51117.1
16659,6881.7
9375,36060.3
3439,82105.4
10547,29898.4
13546,17247.5
13638,16927.5
11975,23503.6
12696,20435.3
14261,14613.4
8281,42567.1
18197,3160.3
9845,33520.0
8772,39489.8
16275,7938.2
11976,23502.8
2474,98412.0
5215,63582.2
5539,60698.1
9668,34518.5
13858,16138.9
4960,66004.6
9090,37720.9
692,174555.6
4948,66091.6
7867,44978.6
2397,99736.6
6637,52542.2
15475,10331.0
4705,68442.5
8764,39531.4
2812,91527.2
9822,33638.6
8603,40485.3
9857,33490.4
1051,146834.3
7927,44593.9
1279,135258.0
16396,7583.0
7433,47503.6
277,257932.4
5262,63085.5
11398,25974.5
10275,31225.6
2426,99117.5
577,187312.7
1453,127829.2
14105,15173.1
10277,31217.1
5545,119672.4
13503,17412.0
11985,43002.2
5640,59858.8
1018,148976.3
4679,68687.5
15175,11354.5
2096,107411.2
1149,140820.6
10869,40690.2
16359,7710.9
5536,60711.3
11270,26603.6
294,253357.0
10668,29342.6
11304,26426.7
9467,35539.2
13198,18558.3
2448,98876.2
11457,25676.8
4106,74089.9
16587,7067.7
3838,142204.2
13471,17544.7
16260,8095.7
2778,92322.9
16210,8122.1
5331,62442.3
2868,90799.6
9747,34082.1
562,190529.3
15454,10401.9
4944,66137.5
2517,97434.2
3835,77149.1
4410,71288.1
10912,28183.9
2657,94573.0
362,234097.6
7283,48461.4
1728,117270.6
2172,105045.6
3317,83914.7
2427,99114.8
7715,45840.0
4435,70940.2
10323,30961.0
1329,132732.7
16914,6263.7
4034,74858.9
6447,53644.4
14739,12769.6
1610,121543.6
16775,6584.9
2195,104638.2
2441,98978.3
317,247802.1
10374,30691.0
12872,19833.2
5419,61667.7
5244,63248.1
4144,73736.2
9709,34288.9
3091,87385.8
10902,55117.6
13282,18206.2
8780,39403.6
9852,33501.6
5487,61059.8
4077,74397.4
5564,60514.5
4246,72786.6
983,150459.6
7687,46010.5
9938,33013.2
963,151479.8
10497,30165.2
10689,29220.6
14469,13848.8
14696,12935.7
10411,30557.8
16532,7226.5
5187,63906.1
18204,3148.6
9943,32969.6
12235,55394.6
7926,44594.5
1661,119786.8
1306,133930.5
13761,16534.3
1397,129894.2
1961,110642.2
4818,67444.4
16018,8663.6
12950,19525.9
11331,56524.6
901,155870.0
7683,46023.9
5035,65207.3
14362,14191.9
8399,41813.6
14677,32391.3
8744,39642.6
17552,4607.3
11431,25797.5
9778,33841.3
12311,22022.7
2514,97539.2
8109,43637.0
11167,27052.5
10743,29038.8
1941,111353.5
12967,19428.0
2795,91724.7
733,170542.6
7605,46405.1
8798,39295.7
1822,114511.3
3947,75989.5
6688,52211.3
12049,23150.4
12400,21627.8
945,152429.0
2304,101977.5
833,160604.2
14795,12591.6
7668,46077.6
13306,18119.4
1406,129462.9
3654,79314.6
9821,33642.7
5623,60033.1
8299,42476.2
5898,57903.9
8366,42020.9
1895,112580.3
8753,39594.2
13326,18028.0
7921,44646.5
10560,29828.8
815,162245.5
4954,66041.7
15202,11281.6
14361,14192.5
11430,25802.2
17626,4435.4
19748,575.4
11604,24968.2
9914,33168.4
7947,44480.4
8580,40629.1
4628,69071.5
2685,94105.9
15398,10627.1
9600,34889.6
9273,47799.4
8305,42430.6
4515,70178.5
145,326925.5
6760,51760.3
2063,108288.5
15985,8748.1
1178,139669.8
13463,37950.4
2082,107885.9
3857,76984.2
12152,22756.8
4567,69732.0
3516,81248.1
8740,39675.5
14999,11932.8
7444,47434.4
4487,70422.4
11853,24063.4
10297,31132.3
1796,115146.2
3599,79905.9
271,259904.8
9039,37982.2
2062,108354.8
14451,13887.8
9733,34152.1
17924,3781.4
3911,76348.9
15589,9986.3
11029,27666.7
4471,70617.8
11916,23779.8
551,192701.5
3319,153861.9
9641,34692.5
9124,37459.4
13496,17454.2
10128,31995.9
19405,1015.5
14432,13963.8
12353,21857.1
8008,44162.9
929,153315.3
15958,20364.4
13604,17035.7
6950,50519.9
14198,14834.1
8149,43343.5
8782,39397.2
7507,47046.1
4401,71413.6
3051,87758.1
130,335528.7
8485,41293.8
2721,93450.0
7520,46962.8
3301,84291.1
10194,31689.3
8148,43346.5
5586,60366.2
620,182337.7
19308,1144.3
1485,126517.4
4631,69043.2
3114,87025.9
9880,33363.5
2465,98581.4
5263,63082.4
3375,83025.2
7062,49787.2
1519,125265.1
9748,34056.4
1540,124512.5
15956,8824.6
12592,20819.0
4352,71864.8
8140,43391.9
9513,35325.1
4562,69787.7
14028,15449.3
390,224450.5
14833,27237.1
19015,1585.8
7504,47092.4
6146,55852.1
14242,14685.6
9234,36912.5
4955,66028.6
15526,24553.7
13240,18397.6
8791,39324.8
8566,40728.8
18462,5092.3
4101,74142.4
13694,31819.1
13825,16277.3
17411,4994.2
6915,50730.1
5512,60919.7
18825,1923.6
7499,47110.9
2467,98519.7
5804,58652.7
1775,115671.9
18716,2108.6
15672,9768.9
14351,14231.9
18153,3258.5
338,239764.4
9005,38163.9
13738,16596.7
1358,131424.3
17387,5047.8
8488,41269.3
14089,15244.1
3733,78300.3
329,242262.7
15210,11247.9
3074,87509.6
7323,48170.9
4203,73207.8
12878,19813.1
10795,28827.0
2363,100418.6
6980,50307.5
7378,47865.2
4314,72188.7
3638,79496.3
10554,29860.8
8948,38521.8
4320,72124.0
20148,64.4
13565,17188.9
14625,13297.4
15488,12163.6
15637,9854.4
6449,53638.8
1660,119852.1
9885,33330.6
60,414978.2
1254,136620.1
5975,57180.3
5317,62534.0
2385,100028.8
2153,105730.4
1543,124174.7
8066,43870.0
153,319158.8
484,204229.1
6382,54014.6
15057,11764.6
8128,43476.7
7478,47224.2
14133,15087.9
1787,115301.0
9655,34618.9
8173,43190.1
11003,27805.9
15859,9131.7
7913,44691.1
6478,53500.5
15143,11500.1
5006,65498.3
2769,92508.9
7098,49545.2
4263,72666.1
14574,13464.7
1350,131777.0
16849,6418.3
12479,21231.5
8964,38387.7
10134,31973.7
16781,6562.1
18084,3770.6
11368,26140.0
16679,15976.1
3952,75939.3
8919,38679.0
4237,72855.9
17977,3674.0
13245,18378.3
4935,66219.9
2927,89891.4
13908,15898.1
1403,129572.4
6176,55650.6
3140,86619.1
15794,9326.6
3722,78441.2
17039,5943.6
16374,7651.2
3099,87257.4
3037,87977.6
13414,17728.4
10895,28283.6
12624,20677.2
9298,36519.6
6397,53927.1
9492,87950.4
4386,71545.5
651,178546.7
17872,3914.4
2106,107123.9
14335,14281.1
341,238239.1
8562,40750.3
1642,120636.4
7523,46953.4
6015,56747.7
7572,46621.9
16592,8273.1
8784,39373.1
5670,59587.2
11405,25950.9
14138,30742.0
11519,25369.8
16366,7674.8
74,392870.7
19225,1281.2
19515,848.7
12201,22473.8
12983,19383.8
11390,26019.2
9284,36579.1
16283,7908.2
2083,107874.0
2591,95969.6
1318,133247.9
6108,56186.2
7779,45508.8
13348,17934.5
1321,133145.9
9031,38042.9
15886,9040.1
2652,94657.1
15365,10758.9
2624,95145.0
13124,18871.7
3261,84806.7
14191,14878.9
2828,91213.8
4981,65768.8
4342,71959.4
17859,3942.3
2139,106220.0
2734,93080.3
12342,21924.1
1404,129567.6
17970,3687.1
17183,5542.6
15468,10347.7
17899,6796.4
7459,47369.9
1294,134328.5
813,162821.4
1574,123010.6
17164,5592.2
12999,19327.6
4702,68460.4
17950,3720.8
4992,65635.9
3686,78865.0
6281,54674.0
7201,48861.9
11175,54814.0
9372,36071.7
4291,72416.1
1325,132849.1
9853,33500.3
3539,80994.4
3789,77754.2
4362,71797.4
12946,19546.8
2233,103598.8
9684,34438.3
4556,69811.2
6413,53858.7
952,152108.6
831,160992.5
5176,64000.4
6918,50721.3
14717,12860.4
8938,38562.4
5822,58523.4
4683,68653.1
14230,14716.2
2587,95996.6
18336,2826.6
10357,30796.5
5391,61920.2
17288,5287.0
16046,8569.1
3127,86750.1
3768,78014.3
8239,42846.6
7609,46398.4
7044,49882.3
3381,82912.2
3392,82778.8
7612,46382.1
9146,37348.2
11954,23603.8
6189,55525.9
12411,21586.8
14964,29917.6
841,160266.2
12817,20036.0
3549,80745.5
16593,7047.5
8095,43741.5
54,427317.4
14354,14210.3
3538,81000.6
6583,52841.2
11151,27094.1
1500,125888.4
5032,65253.3
8559,40753.9
14490,13737.3
3418,82378.9
6258,54922.2
5092,64684.0
9893,33281.6
6016,56736.0
13138,18819.3
11501,25440.6
18752,2072.0
5261,63093.6
6956,50488.1
14735,12782.2
12781,20153.0
5686,59456.8
776,165285.1
2097,107411.2
17233,5424.7
13454,17602.7
7712,45870.7
9091,37699.0
19570,780.9
4659,68879.7
13264,18304.6
11728,24573.5
2776,92363.2
2111,107042.3
13289,18166.6
9623,34787.3
960,151591.1
8583,40609.7
2530,97178.8
11637,37057.7
9945,32965.0
13028,19229.4
1784,115428.4
11014,27761.2
4553,69842.8
7022,50015.6
10927,28114.9
5366,62174.6
9163,37231.4
3795,77696.3
4363,71796.0
694,174184.1
3519,81183.4
5111,64547.7
975,150872.2
18091,3376.0
17158,5616.4
11558,25196.3
2772,92447.0
4903,66647.1
14506,13668.1
17390,5044.2
6601,52778.8
6212,55330.6
3663,79197.8
5491,61030.7
2018,109262.6
14442,13919.1
15618,9914.5
1218,138156.3
5139,64327.7
18185,3182.8
7119,49435.3
3692,78800.2
6785,51626.9
9254,36813.8
19935,333.4
15751,9494.2
8599,40521.1
9215,36982.7
8478,41340.6
16541,7185.2
1645,120497.6
541,194325.8
9445,35654.0
8475,41364.4
4330,72022.3
6748,51833.3
3595,79957.0
8986,38265.4
10382,30661.3
7490,47159.5
13465,17569.3
2765,92604.0
5202,63708.2
6811,51389.5
4802,67541.3
4129,73886.4
1881,113041.3
17247,5388.8
2933,89751.8
3101,87238.6
10220,31523.7
1666,119638.4
3501,81366.1
3563,80502.4
17413,4992.1
12491,21173.7
1818,114590.0
3897,76544.5
3451,81933.8
13252,18342.5
13515,17384.5
7585,46515.8
17823,4027.2
5289,62866.0
6270,54804.6
13376,17854.3
9485,35448.1
12779,20163.7
16488,11886.7
126,336335.2
6196,55457.6
3979,75638.4
12600,20787.2
4584,69490.3
7531,46906.7
3619,79717.9
12303,22036.1
836,160561.7
10802,28782.7
8254,42738.9
994,149975.2
13125,18863.0
12713,20391.9
8246,42783.8
11537,25276.3
17548,4626.4
2490,98130.6
9189,37072.1
11750,28899.3
345,237891.5
823,161637.3
6430,53763.2
15709,22524.4
13018,19264.4
15838,16286.9
18424,2672.6
13191,18608.8
14425,13988.2
5998,127501.1
2149,105968.9
11065,27462.3
802,163452.0
19671,663.3
7253,48593.0
2729,93253.4
94,364807.2
4345,71915.5
3853,77038.1
2954,89516.2
2415,99365.1
13054,19162.5
20090,147.8
3306,84113.3
8340,42163.6
6644,52493.2
16183,8210.2
7732,45762.8
6274,54740.8
12478,21233.5
12566,20955.1
1892,112697.6
4751,68027.8
11094,27320.6
2699,93783.3
2282,102469.6
5567,60504.2
2378,100116.9
959,151602.6
12795,20122.7
1133,141772.0
12112,22930.2
2239,103453.3
421,217303.9
931,153185.1
10285,31180.9
9326,36346.1
11339,60361.9
5602,60268.6
6007,56839.1
5955,57339.7
8121,43522.7
5765,58914.4
8674,96202.4
1215,138222.2
12155,27834.7
5981,57137.9
8982,38288.2
1998,109713.2
12871,49258.8
4126,73922.5
11487,25509.7
3781,77846.0
2025,109123.6
4141,73767.4
19238,1261.3
12777,20173.1
1262,136274.2
2227,103798.1
2771,92450.8
9949,32945.2
2225,103809.6
4812,67466.6
5323,62496.4
6221,55250.9
6867,51042.0
8270,42651.5
13885,16012.6
7305,48267.3
13614,17011.5
15533,10148.7
10364,30745.3
11102,27306.3
11744,24489.0
11896,38221.8
2169,105166.9
1076,145315.9
606,184138.8
4347,71905.2
12149,22774.7
8021,44107.6
77,390990.2
7988,44238.7
2961,89399.7
4970,65918.8
10360,30778.3
16515,18027.5
6700,52114.6
10282,31186.5
9804,33756.5
14025,15456.6
8524,40974.5
5663,59666.6
6186,55554.8
18381,2751.0
12640,20618.0
3475,81660.4
5609,60226.4
2611,95480.3
19197,1322.6
8707,39853.8
2688,94005.3
5443,61484.1
3618,79719.0
9205,37013.8
1936,111434.3
14992,11955.6
16386,7615.9
235,270065.9
14307,14415.3
1623,121147.1
8490,56176.6
10111,32050.9
13756,16545.7
3577,80226.4
18923,1733.5
12629,20660.6
2022,109207.2
2885,90576.3
16467,7394.4
11785,24327.5
1359,131420.0
9139,37389.0
1639,120677.5
13811,16325.3
5479,61114.0
2092,107541.5
19728,602.4
2256,103096.3
10849,28524.6
6285,54659.2
260,264133.8
16702,6775.2
11346,26245.9
15660,9792.7
9840,33540.2
3841,77124.0
2056,108461.9
7356,48035.7
4354,71820.8
1945,111271.8
1854,113611.9
10704,29180.5
14973,14189.5
15605,9959.2
6505,53295.1
16612,7001.8
15433,10519.6
6560,52957.4
4326,72071.2
15389,10666.4
224,274815.0
9624,34779.6
11035,27647.7
10139,31952.2
6762,51743.3
16874,6358.4
12345,21917.4
855,159082.9
4413,71253.9
5758,58960.4
2601,95799.9
12590,20838.6
117,343722.0
9531,35207.5
6203,55389.6
8745,39629.2
14530,13609.8
9315,36398.3
7925,44612.1
5,639428.1
5535,60740.5
9861,33470.8
12106,22952.9
4449,70781.1
1074,145340.4
2642,94820.7
9037,37998.0
15788,9351.7
10163,31849.5
12501,21151.2
3832,77169.5
11818,24209.5
3605,79817.8
7354,48038.3
13336,17982.4
12062,23110.0
7099,49532.4
5825,58513.7
1624,121129.4
1758,116073.6
11718,51613.3
12276,22129.6
16638,6944.2
10358,30792.1
13374,17859.5
3913,76336.9
17740,4199.1
11768,24394.0
11253,26649.1
13487,17493.1
1786,115412.6
5595,60312.5
2798,91680.7
18708,2125.6
2520,97361.8
7064,49774.7
7245,48643.8
14274,14551.7
8444,41561.3
15544,10109.6
10596,29659.6
4323,72104.7
6656,52445.2
11497,25452.7
10178,31795.3
11495,25467.2
232,271667.0
8812,39239.1
8005,44167.9
10750,29014.6
6432,53747.4
13127,18858.5
3688,78820.0
6566,52929.8
4771,67823.0
125,337068.4
8093,43744.7
6499,53315.0
1312,133379.0
2004,109523.1
17135,8640.6
16965,6118.8
11389,26025.4
15293,10969.0
5964,101393.7
8695,39934.5
3159,86380.4
16440,7460.5
7235,48697.3
16529,7240.2
8127,43480.4
3428,82252.6
8718,39803.1
16901,10435.2
6101,56221.9
6803,51474.7
2857,90859.8
927,153370.6
1667,119612.8
5303,62692.7
5307,62644.9
16029,8619.8
4760,67969.7
7148,49219.0
364,233416.5
13132,18837.8
2158,105585.3
8693,39949.7
14450,13889.5
15271,11066.3
9387,35973.8
15733,20849.1
55,425288.9
644,179823.1
302,251767.8
12350,21870.3
6030,56673.1
1290,134572.6
15546,10104.7
11365,26153.4
4564,69770.3
3737,78268.8
4256,72726.1
2940,89674.7
14592,13410.6
6788,51580.8
11666,24787.3
11636,24880.3
5427,61602.7
16846,7584.9
11679,24748.0
7298,94780.0
7632,46267.8
10960,27992.7
11241,26722.6
2645,94769.2
12880,19807.2
2437,99030.5
526,196987.6
6661,52411.2
7348,48074.0
6991,50225.0
4003,75295.6
17793,4090.8
15514,23707.7
5784,58790.3
16690,6798.7
8457,41479.0
8014,44138.8
12889,19772.5
7110,49494.3
14504,13675.9
11242,26713.9
677,176058.0
4303,72307.2
672,176183.3
3346,83515.9
1915,111940.5
13103,18970.8
9085,37734.9
10917,28163.1
12616,30265.3
15048,11790.8
9838,83311.1
8141,43387.0
6277,54712.6
18786,1993.0
6343,54304.0
6510,53274.5
7760,45585.3
8303,42435.0
767,166081.0
6529,53130.6
1934,111438.1
14324,14340.5
13974,15618.9
14473,13837.4
3919,76263.2
6546,53053.6
4424,71110.0
5767,58892.7
8441,41572.8
12104,35806.2
4278,72523.5
12746,20256.5
6208,55368.1
3670,79016.0
2893,90448.6
5644,59797.4
3559,80567.0
6610,52704.9
137,331285.1
7415,47598.8
5053,65049.1
2213,104163.4
11454,25690.3
8188,43121.3
3252,84885.7
5007,65486.9
4776,67734.5
5295,62801.5
16514,7260.9
8100,43700.5
4384,71611.2
14831,12473.3
1348,131827.3
11310,26413.9
15234,11197.7
11943,44986.7
7370,47884.3
10415,30545.7
7303,48278.2
8535,40892.7
6513,53237.6
10379,30668.2
20007,257.7
7234,48702.2
15797,14928.3
11486,25523.7
4666,68832.0
11447,25714.1
4816,67450.5
14228,14718.5
7364,47944.5
1266,135940.4
13122,18875.7
3458,81876.3
2874,90686.5
4863,66975.6
6845,51105.4
11083,27358.9
5011,65453.9
8394,41858.6
12756,20237.6
9218,44374.1
9030,49952.1
1090,144809.1
11269,26604.1
4489,70410.5
14201,14821.6
778,165251.8
11508,25419.2
15211,11247.6
9565,35035.7
249,265984.1
10705,29166.8
7631,46279.1
3504,81342.0
11395,25992.4
11050,27555.3
17629,4429.3
5144,64291.8
4680,68687.1
5763,58926.8
8437,41580.5
723,171182.7
17869,8370.3
14486,13765.6
2079,107937.9
6236,55151.7
6905,50799.1
7637,46247.1
4292,72396.1
4958,66009.4
12295,22082.7
17153,5634.9
7522,46961.1
7578,46584.0
1479,126596.0
6227,55212.4
10839,28610.6
12335,21952.1
