,superhost,instant_book,bedrooms_group,baths_group,guests_group,min_nights,extra_guest_fee_policy,rating_overall,photos_count,num_reviews,nearest_poi_dist_km,district_listing_count,district_superhost_rate,district_operating_rate,district_entire_home_rate,ttm_pop,photos_tier,review_rate,poi_dist_category,room_type_hotel_room,room_type_private_room,room_type_shared_room,nearest_poi_type_name_레포츠,nearest_poi_type_name_문화시설,nearest_poi_type_name_쇼핑,nearest_poi_type_name_숙박,nearest_poi_type_name_여행코스,nearest_poi_type_name_음식점,nearest_poi_type_name_축제공연행사
73,1,0,5,6,4,4,0,4.96,123,126,0.019,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.3936208419311762,0,False,False,False,False,False,False,True,False,False,False
3163,1,1,5,6,5,1,0,4.89,107,54,0.014,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,3,0.2595529908216631,0,False,False,False,False,True,False,False,False,False,False
3881,1,1,5,6,5,1,0,4.97,32,75,0.189,376,0.3696808510638298,0.922872340425532,0.7207446808510638,422863,2,0.2799447565229191,0,False,False,False,False,False,True,False,False,False,False
12115,0,0,5,6,5,5,0,4.7,75,20,0.153,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,3,0.1265462360305847,0,False,True,False,False,False,False,True,False,False,False
10945,0,0,5,6,5,5,1,4.83,44,6,0.123,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,3,0.041934581758914,0,False,True,False,False,False,False,True,False,False,False
7196,1,1,5,6,5,5,0,4.94,20,64,0.038,1051,0.4081826831588963,0.8943862987630827,0.7136060894386299,516461,1,0.2363105998733131,0,False,False,False,False,False,False,False,False,False,False
291,0,1,5,6,4,1,0,4.67,15,3,0.026,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,1,0.0348270253676918,0,False,True,False,False,False,False,False,False,True,False
5816,1,1,5,6,4,0,0,4.88,35,34,0.085,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,2,0.1565557722732553,0,False,False,False,False,True,False,False,False,False,False
7809,1,0,5,6,5,5,0,4.95,64,63,0.252,351,0.5982905982905983,0.925925925925926,0.905982905982906,528144,3,0.361850605313744,0,False,False,False,False,False,False,False,False,True,False
12374,0,0,5,6,5,2,0,4.67,11,3,0.181,862,0.3294663573085847,0.8897911832946636,0.5359628770301624,362689,0,0.0417217155730239,0,False,True,False,False,False,False,False,False,False,False
5476,0,0,5,6,5,5,0,4.87,28,61,0.097,1051,0.4081826831588963,0.8943862987630827,0.7136060894386299,516461,2,0.1929830105571735,0,False,False,False,False,False,False,False,False,True,False
2121,1,1,5,6,5,1,0,4.83,39,154,0.022,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,0.5640612388687231,0,False,False,False,False,True,False,False,False,False,False
4875,1,0,5,6,5,5,0,4.84,11,56,0.094,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,0,0.1898820012549776,0,False,False,False,False,False,False,False,False,True,False
1827,0,1,5,6,5,1,0,4.54,48,147,0.032,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,3,0.5585849160846431,0,False,False,False,False,False,True,False,False,False,False
16085,0,1,5,6,5,15,0,4.75,21,8,0.024,1596,0.3840852130325815,0.8771929824561403,0.781328320802005,588202,1,0.1352951101759663,0,False,False,False,False,False,False,False,False,True,False
12980,0,0,5,6,5,1,0,5.0,47,8,0.171,1051,0.4081826831588963,0.8943862987630827,0.7136060894386299,516461,3,0.0823977744113938,0,False,True,False,False,False,False,False,False,True,False
8665,1,1,5,6,5,3,0,4.91,40,160,0.086,262,0.5229007633587787,0.916030534351145,0.6755725190839694,267641,3,1.0461960895400262,0,False,False,False,False,False,False,False,False,True,False
4005,1,0,5,6,5,0,0,5.0,19,19,0.067,1596,0.3840852130325815,0.8771929824561403,0.781328320802005,588202,1,0.0871939602707879,0,False,False,False,False,False,False,True,False,False,False
318,1,1,5,6,4,4,0,4.91,42,55,0.023,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.2607005723055384,0,False,False,False,False,False,False,False,False,False,False
5127,1,1,5,6,5,2,1,4.87,22,240,0.145,1754,0.3312428734321551,0.8825541619156214,0.4931584948688711,385503,1,0.959904005759808,0,False,True,False,False,False,False,True,False,False,False
3572,0,1,5,6,4,5,0,4.26,15,23,0.168,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,1,0.1438668909497285,0,False,False,False,False,False,False,False,False,True,False
15785,1,0,5,6,5,4,0,4.75,39,24,0.139,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.6849314873021837,0,False,True,False,False,False,False,True,False,False,False
16051,1,0,5,6,5,0,0,4.87,36,15,0.175,1596,0.3840852130325815,0.8771929824561403,0.781328320802005,588202,3,0.4193458087965946,0,False,False,False,False,False,True,False,False,False,False
1851,1,1,5,6,5,1,0,4.64,26,39,0.098,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,2,0.1488152014774098,0,False,False,False,False,False,False,True,False,False,False
4913,1,1,5,6,5,2,0,4.79,34,28,0.118,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,2,0.1556031000827858,0,False,False,False,False,False,False,False,False,False,False
3083,0,0,5,6,4,0,0,4.78,39,45,0.177,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.1779042867899967,0,False,False,False,False,False,False,True,False,False,False
144,1,1,5,6,4,0,0,4.89,71,35,0.1,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,3,0.1598173508684139,0,False,False,False,False,False,True,False,False,False,False
15307,0,0,5,6,5,1,0,4.2,24,5,0.12,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,2,0.1472970939078776,0,False,True,False,False,False,False,False,False,False,False
5542,1,0,5,6,5,0,0,4.96,49,27,0.281,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.1916388658411607,0,False,False,False,False,False,False,False,False,False,False
8701,0,0,5,6,5,5,0,4.91,78,22,0.621,183,0.4644808743169399,0.8907103825136612,0.9289617486338798,258262,3,0.1357521897090448,1,False,False,False,False,False,False,False,False,True,False
11691,0,0,5,6,5,1,0,4.25,28,12,0.132,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,2,0.093665846359397,0,False,True,False,False,False,False,False,False,True,False
8995,0,0,5,6,5,0,0,5.0,8,29,0.12,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,0,0.1441961059881356,0,False,True,False,False,False,False,False,False,True,False
8755,0,0,5,6,5,3,1,4.83,42,24,0.084,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,3,0.257856564514031,0,False,False,False,False,False,False,False,False,False,False
17204,0,0,5,6,5,2,0,0.0,10,2,0.201,738,0.4715447154471545,0.8915989159891599,0.8143631436314364,546936,0,0.1336451631376436,0,False,False,False,False,False,False,False,False,True,False
12947,1,0,5,6,5,0,1,4.53,30,15,0.265,351,0.5982905982905983,0.925925925925926,0.905982905982906,528144,2,0.1741351268384591,0,False,False,False,False,False,False,False,False,True,False
8157,0,0,5,6,5,1,0,4.91,13,58,0.04,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,0,0.2222435090631535,0,False,True,False,False,False,False,False,True,False,False
1856,0,1,5,6,5,2,0,4.62,49,172,0.189,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,3,0.6879312041278624,0,False,False,False,False,False,False,True,False,False,False
9265,0,1,5,6,5,5,0,4.64,51,14,0.169,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,3,0.1014713336125872,0,False,False,False,False,False,False,True,False,False,False
85,1,0,5,6,4,3,0,4.97,35,30,0.129,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,2,0.1478269431958857,0,False,False,False,False,False,False,False,False,True,False
3785,1,0,5,6,5,3,0,4.83,60,6,0.041,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,3,0.0402900883676464,0,False,False,False,False,False,False,False,False,True,False
1233,1,1,5,6,4,0,0,4.94,256,49,0.045,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.2147945196063801,0,False,False,False,False,False,False,False,False,True,False
3849,0,0,5,6,5,7,0,4.91,18,53,0.05,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,1,0.1688435802203135,0,False,False,False,False,False,True,False,False,False,False
4925,1,0,5,6,5,1,0,4.82,10,82,0.109,194,0.4432989690721649,0.9020618556701032,0.7938144329896907,466409,0,0.2706717271144686,0,False,False,False,False,False,False,False,False,False,True
15031,0,1,5,6,5,1,0,4.64,18,11,0.091,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,1,0.0965929039638838,0,False,True,False,False,True,False,False,False,False,False
10409,1,0,5,6,5,2,0,5.0,76,83,0.206,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,3,1.1543007975203283,0,False,False,False,False,True,False,False,False,False,False
13532,0,0,5,6,5,2,0,4.82,89,45,0.248,1034,0.4410058027079304,0.8839458413926499,0.8317214700193424,744624,3,0.3876970760084683,0,False,True,False,False,False,False,False,False,False,False
6364,1,0,5,6,5,3,1,4.85,29,33,0.073,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,2,0.1887493912045678,0,False,False,False,False,False,False,False,False,False,True
15730,0,0,5,6,5,28,0,0.0,11,2,0.077,632,0.4477848101265823,0.9129746835443038,0.5474683544303798,427001,0,0.0259689667471406,0,False,False,False,False,False,False,False,False,True,False
600,1,0,5,6,5,1,1,4.98,29,103,0.067,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,2,0.3217694184040567,0,False,False,False,False,False,False,False,False,True,False
6470,0,1,5,6,5,2,0,4.75,53,56,0.077,1754,0.3312428734321551,0.8825541619156214,0.4931584948688711,385503,3,0.2296776300972945,0,False,False,False,False,False,False,True,False,False,False
17386,0,1,5,6,5,1,0,4.0,53,4,0.057,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,3,0.0869754275500015,0,False,True,False,False,True,False,False,False,False,False
18665,1,1,5,6,5,1,0,4.67,17,30,0.07,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,1,1.5806110863745475,0,False,False,False,False,False,False,False,False,True,False
8634,1,0,5,6,5,1,1,4.5,16,8,0.114,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,1,0.0468329232710869,0,False,False,False,False,True,False,False,False,False,False
3745,0,0,5,6,5,2,0,4.6,15,40,0.04,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,1,0.1231337536612782,0,False,False,False,False,True,False,False,False,False,False
8856,1,0,5,6,5,0,0,5.0,21,18,0.113,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,1,0.1031695987667243,0,False,False,False,False,False,True,False,False,False,False
18048,0,0,5,6,5,0,0,4.33,5,3,0.051,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,0,0.0747197988861818,0,False,True,False,False,False,False,False,False,True,False
16704,0,1,5,6,5,5,0,4.13,35,8,0.117,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,2,0.1660439982141137,0,False,True,False,False,False,True,False,False,False,False
6156,1,0,5,6,5,0,0,4.97,19,38,0.52,1596,0.3840852130325815,0.8771929824561403,0.781328320802005,588202,1,0.1703921253261344,1,False,False,False,False,False,False,False,False,True,False
61,1,0,5,6,5,3,0,4.98,37,42,0.039,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,0.1443770298056856,0,False,False,False,False,False,False,False,False,False,True
5214,1,0,5,6,5,1,0,5.0,28,15,0.039,862,0.3294663573085847,0.8897911832946636,0.5359628770301624,362689,2,0.0735167982281628,0,False,False,False,False,False,False,False,False,True,False
5843,1,1,5,6,5,3,0,4.95,153,41,0.198,816,0.4877450980392157,0.8884803921568627,0.8100490196078431,373225,3,0.1666598911968623,0,False,False,False,False,False,True,False,False,False,False
10745,1,1,5,6,5,0,0,4.88,55,33,0.174,1165,0.3639484978540772,0.9313304721030042,0.7399141630901288,470739,3,0.2354452037996204,0,False,False,False,False,False,True,False,False,False,False
11394,0,0,5,6,5,0,1,4.71,41,7,0.068,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,0.0330087471623853,0,False,True,False,False,False,False,True,False,False,False
9574,1,0,5,6,5,1,0,4.94,28,175,0.235,806,0.2679900744416873,0.8945409429280397,0.5124069478908189,379647,2,0.6316891344714959,0,False,True,False,False,False,True,False,False,False,False
14978,0,0,5,6,5,5,1,4.88,46,8,0.071,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,3,0.1660439982141137,0,False,False,False,False,True,False,False,False,False,False
13802,1,0,5,6,5,14,0,4.88,25,115,0.154,280,0.3642857142857142,0.9392857142857144,0.6857142857142857,414688,2,1.3879669134274708,0,False,False,False,False,False,False,False,False,False,False
5207,1,0,5,6,4,0,0,4.91,39,23,0.132,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,3,0.2551161859562288,0,False,False,False,False,False,False,True,False,False,False
4609,1,0,5,6,5,10,0,5.0,124,10,0.223,1754,0.3312428734321551,0.8825541619156214,0.4931584948688711,385503,3,0.0478137175270089,0,False,False,False,False,False,False,False,False,True,False
7111,0,0,5,6,5,5,1,4.53,14,36,0.173,862,0.3294663573085847,0.8897911832946636,0.5359628770301624,362689,1,0.1228270693023522,0,False,False,False,False,False,False,False,True,False,False
19440,0,0,5,6,5,2,0,0.0,18,1,0.087,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,1,0.1712328473916357,0,False,False,False,False,False,True,False,False,False,False
14027,1,0,5,6,5,0,0,4.5,35,10,0.072,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,2,0.1583656638155726,0,False,False,False,False,False,False,True,False,False,False
7468,1,1,5,6,5,1,0,4.86,24,95,0.088,816,0.4877450980392157,0.8884803921568627,0.8100490196078431,373225,2,0.2961023569869174,0,False,False,False,False,False,False,False,False,True,False
12368,0,0,5,6,5,2,0,5.0,12,28,0.15,1596,0.3840852130325815,0.8771929824561403,0.781328320802005,588202,0,0.2374994678527548,0,False,False,False,False,False,False,True,False,False,False
7033,1,0,5,6,5,2,0,4.83,15,168,0.019,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,1,0.5954385135464442,0,False,True,False,False,False,True,False,False,False,False
6705,1,0,5,6,5,2,0,4.78,36,110,0.193,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,3,0.4892367884307205,0,False,False,False,False,False,False,True,False,False,False
967,0,1,5,6,4,4,0,4.84,19,38,0.132,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,1,0.348192602298139,0,False,False,False,False,False,False,True,False,False,False
475,1,1,5,6,5,1,0,4.98,43,120,0.006,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,0.4084063629425461,0,False,False,False,False,False,True,False,False,False,False
1532,1,0,5,6,5,3,0,4.94,31,52,0.035,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,2,0.2362616132294617,0,False,False,False,False,False,False,True,False,False,False
2329,0,0,5,6,4,4,0,4.89,21,19,0.13,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,1,0.0963977671415638,0,False,False,False,False,True,False,False,False,False,False
16573,0,0,5,6,4,1,0,0.0,17,2,0.104,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,1,0.0913241967431873,0,False,True,False,False,False,False,False,False,True,False
5698,1,1,5,6,5,1,0,4.83,28,30,0.086,1596,0.3840852130325815,0.8771929824561403,0.781328320802005,588202,2,0.2203532981721451,0,False,True,False,True,False,False,False,False,False,False
3596,1,0,5,6,5,1,0,4.75,22,295,0.044,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,1,1.0308918051758045,0,True,False,False,False,True,False,False,False,False,False
1498,1,1,5,6,5,2,0,4.92,87,53,0.098,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,3,0.1736907643255857,0,False,False,False,False,False,False,False,False,True,False
8447,0,1,5,6,5,1,1,4.62,33,78,0.112,1596,0.3840852130325815,0.8771929824561403,0.781328320802005,588202,2,0.3001385243183834,0,False,False,False,False,False,False,False,False,True,False
4650,0,0,5,6,5,3,0,4.83,22,130,0.04,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,1,0.4661837464455864,0,False,False,False,False,False,True,False,False,False,False
2962,1,0,5,6,5,8,0,4.89,17,35,0.101,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,1,0.1268391674753962,0,False,False,False,False,False,False,False,False,False,False
4623,0,0,5,6,5,2,0,4.86,22,71,0.184,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,1,0.3269252891588567,0,False,False,False,False,False,False,True,False,False,False
6877,1,0,5,6,5,21,0,4.93,19,177,0.157,1596,0.3840852130325815,0.8771929824561403,0.781328320802005,588202,1,0.8122805772594452,0,False,False,False,False,False,True,False,False,False,False
13278,0,0,5,6,4,1,0,4.68,10,37,0.201,806,0.2679900744416873,0.8945409429280397,0.5124069478908189,379647,0,1.003661982811285,0,False,False,False,False,False,False,False,False,True,False
9410,1,1,5,6,5,0,0,4.4,62,5,0.231,1051,0.4081826831588963,0.8943862987630827,0.7136060894386299,516461,3,0.0671501468284965,0,False,False,False,False,False,True,False,False,False,False
4520,1,0,5,6,5,0,0,4.85,38,41,0.054,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,0.1862831950463064,0,False,False,False,False,False,True,False,False,False,False
4427,1,0,5,6,5,1,0,4.85,39,40,0.147,738,0.4715447154471545,0.8915989159891599,0.8143631436314364,546936,3,0.2148804715826995,0,False,False,False,False,True,False,False,False,False,False
12482,0,0,5,6,5,1,0,4.56,21,9,0.111,280,0.3642857142857142,0.9392857142857144,0.6857142857142857,414688,1,0.1010554670889797,0,False,False,False,False,False,True,False,False,False,False
4839,1,1,5,6,5,1,0,4.81,36,347,0.057,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,3,1.5018719232103186,0,False,False,False,False,False,False,False,False,True,False
9725,1,0,5,6,5,4,0,4.71,19,7,0.527,738,0.4715447154471545,0.8915989159891599,0.8143631436314364,546936,1,0.0340036916642199,1,False,False,False,False,False,False,False,False,True,False
9698,0,1,5,6,5,1,1,4.37,25,70,0.063,1596,0.3840852130325815,0.8771929824561403,0.781328320802005,588202,2,0.3212409062607975,0,False,False,False,False,False,False,False,False,True,False
9966,1,1,5,6,4,0,0,4.85,52,27,0.124,183,0.4644808743169399,0.8907103825136612,0.9289617486338798,258262,3,0.2524662185939855,0,False,False,False,False,True,False,False,False,False,False
4485,1,0,5,6,5,0,0,4.81,32,57,0.049,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,2,0.25228494809443,0,False,False,False,False,False,False,False,False,True,False
17634,0,1,5,6,5,7,0,4.42,11,19,0.023,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,0,1.0010536880372134,0,False,True,False,False,False,False,True,False,False,False
10615,1,0,5,6,5,3,0,4.87,30,15,0.239,194,0.4432989690721649,0.9020618556701032,0.7938144329896907,466409,2,0.0852611829405946,0,False,False,False,False,False,False,False,False,True,False
14171,0,1,5,6,4,1,0,4.75,51,36,0.12,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,3,0.6945784160799071,0,False,True,False,False,False,False,True,False,False,False
5285,0,0,5,6,5,1,0,4.74,6,35,0.044,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,0,0.2214559130535233,0,False,False,False,False,False,False,True,False,False,False
12742,0,0,5,6,5,1,0,4.59,14,22,0.068,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,1,0.1477303240147037,0,False,False,False,False,False,True,False,False,False,False
18500,0,0,5,6,5,2,0,4.73,21,67,0.017,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,1,9.66113775614452,0,False,False,False,False,False,False,True,False,False,False
10530,1,0,5,6,5,3,0,4.79,11,14,0.415,738,0.4715447154471545,0.8915989159891599,0.8143631436314364,546936,0,0.0765592099277652,1,False,False,False,False,False,False,False,False,False,True
127,1,0,5,6,4,1,0,4.97,38,209,0.151,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,1.0506472235734712,0,False,False,False,False,False,False,False,False,True,False
6121,0,0,5,6,5,30,0,4.79,23,14,0.252,1034,0.4410058027079304,0.8839458413926499,0.8317214700193424,744624,2,0.0566560771467348,0,False,False,False,False,False,True,False,False,False,False
4742,1,0,5,6,5,1,0,4.98,32,62,0.362,862,0.3294663573085847,0.8897911832946636,0.5359628770301624,362689,2,0.2509054845069687,1,False,False,False,False,False,False,False,False,True,False
18162,0,1,5,6,5,1,0,4.57,19,35,0.116,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,1,1.2958163163340868,0,False,True,False,False,False,False,False,False,True,False
3693,0,1,5,6,5,3,0,4.19,35,31,0.06,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,2,0.1822564513948118,0,False,False,False,False,False,False,True,False,False,False
1278,1,0,5,6,5,2,0,4.94,48,88,0.085,579,0.4559585492227979,0.8877374784110535,0.7892918825561313,353653,3,0.255127925621141,0,False,False,False,False,False,False,False,False,True,False
7432,1,0,5,6,5,5,0,5.0,19,16,0.155,1051,0.4081826831588963,0.8943862987630827,0.7136060894386299,516461,1,0.0601311608691539,0,False,False,False,False,False,True,False,False,False,False
4466,1,0,5,6,5,2,0,4.91,53,35,0.078,579,0.4559585492227979,0.8877374784110535,0.7892918825561313,353653,3,0.2071067179081824,0,False,False,False,False,False,False,False,False,True,False
10548,0,0,5,6,4,2,0,4.55,28,11,0.052,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,2,1.0045661183044643,0,False,False,False,False,False,False,True,False,False,False
12679,1,0,5,6,5,2,0,4.91,13,23,0.067,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,0,0.1209475975024447,0,False,False,False,False,True,False,False,False,False,False
6794,1,0,5,6,5,5,0,4.97,48,61,0.213,183,0.4644808743169399,0.8907103825136612,0.9289617486338798,258262,3,0.2363837157335307,0,False,False,False,False,True,False,False,False,False,False
12308,0,0,5,6,5,0,0,4.0,16,3,0.072,738,0.4715447154471545,0.8915989159891599,0.8143631436314364,546936,1,0.0270367697635474,0,False,False,False,True,False,False,False,False,False,False
7143,0,1,5,6,5,1,1,4.73,22,52,0.027,1754,0.3312428734321551,0.8825541619156214,0.4931584948688711,385503,1,0.2088940657659018,0,False,False,False,False,False,False,False,False,True,False
275,1,1,5,6,5,1,0,4.96,73,90,0.048,632,0.4477848101265823,0.9129746835443038,0.5474683544303798,427001,3,0.2557835495487309,0,False,False,False,False,False,False,True,False,False,False
16756,0,0,5,6,5,1,1,4.14,18,7,0.092,1034,0.4410058027079304,0.8839458413926499,0.8317214700193424,744624,1,0.2179327453943728,0,False,False,False,False,False,True,False,False,False,False
11155,0,1,5,6,5,0,0,4.5,22,8,0.096,579,0.4559585492227979,0.8877374784110535,0.7892918825561313,353653,1,0.0303991791066472,0,False,False,False,False,False,True,False,False,False,False
1286,0,0,5,6,5,3,0,4.83,63,52,0.052,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,3,0.171645485487224,0,False,False,False,False,False,False,True,False,False,False
8653,0,1,5,6,5,1,0,4.6,24,52,0.021,1754,0.3312428734321551,0.8825541619156214,0.4931584948688711,385503,2,0.2212201130723214,0,False,True,False,False,False,True,False,False,False,False
5028,1,1,5,6,5,1,0,4.74,90,114,0.032,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,3,1.037637090632712,0,False,True,False,False,False,False,False,False,False,False
3179,1,0,5,6,5,1,0,4.83,99,230,0.088,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,3,0.8335145291240323,0,False,False,False,False,False,False,False,False,False,False
7770,0,1,5,6,5,1,0,4.53,44,17,0.389,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,3,0.0918645803038848,1,False,False,False,False,False,False,False,False,False,False
1925,1,1,5,6,5,2,0,4.81,89,98,0.089,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,3,0.3266340021776689,0,False,False,False,False,False,False,False,False,True,False
15567,1,0,5,6,5,1,0,4.27,15,22,0.065,579,0.4559585492227979,0.8877374784110535,0.7892918825561313,353653,1,0.5633081407423342,0,False,False,False,False,False,False,False,False,True,False
12507,0,1,5,6,5,6,0,4.81,34,47,0.129,816,0.4877450980392157,0.8884803921568627,0.8100490196078431,373225,2,0.7234107938523813,0,False,False,False,False,False,False,False,False,False,False
9149,1,1,5,6,5,1,0,4.89,68,102,0.075,280,0.3642857142857142,0.9392857142857144,0.6857142857142857,414688,3,0.6380183859509703,0,False,True,False,False,True,False,False,False,False,False
14510,0,1,5,6,5,1,0,4.5,12,4,0.011,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,0,0.0978473557278044,0,False,True,False,False,False,False,False,False,True,False
18707,0,0,5,6,5,1,0,4.33,32,6,0.061,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,2,0.2609262769764611,0,False,True,False,False,False,False,True,False,False,False
13299,0,0,5,6,5,3,0,0.0,13,1,0.115,3589,0.3948174979102814,0.8927277793257175,0.5274449707439398,315657,0,0.010871928561949,0,False,True,False,False,False,False,True,False,False,False
14263,0,0,5,6,5,2,0,4.15,8,13,0.061,1165,0.3639484978540772,0.9313304721030042,0.7399141630901288,470739,0,0.0613019590158585,0,False,False,False,False,False,False,False,False,True,False
7058,1,0,5,6,4,2,0,4.88,42,16,0.09,632,0.4477848101265823,0.9129746835443038,0.5474683544303798,427001,3,0.0894604412107328,0,False,False,False,False,False,False,False,False,False,True
2887,1,0,5,6,4,1,0,4.75,21,36,0.041,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,1,0.2153496427866863,0,False,False,False,False,False,False,False,False,True,False
722,0,0,5,6,4,2,0,4.68,119,65,0.229,3097,0.3580884727155312,0.853406522441072,0.7936712948014207,863150,3,0.2508199874558364,0,False,False,False,False,False,False,False,False,True,False
11190,0,1,5,6,5,2,1,4.57,8,14,0.031,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,0,0.1068416827043028,0,False,True,False,False,False,False,False,False,True,False
3041,1,1,5,6,5,1,0,4.81,15,31,0.087,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,1,0.1354569481311007,0,False,False,False,True,False,False,False,False,False,False
6624,0,0,5,6,5,5,0,4.61,31,51,0.088,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,2,0.1634222537421381,0,False,True,False,False,False,False,False,False,True,False
1131,1,1,5,6,4,3,0,4.64,60,11,0.169,2870,0.3898954703832752,0.8850174216027874,0.7641114982578397,293254,3,0.0506503969119355,0,False,False,False,False,False,False,False,False,False,False
12991,0,1,5,6,5,1,0,4.5,24,26,0.147,2640,0.4166666666666667,0.8897727272727273,0.5238636363636363,302528,2,0.3829724498015547,0,False,False,False,False,False,False,True,False,False,False
15239,0,0,5,6,5,1,1,4.61,35,75,0.211,862,0.3294663573085847,0.8897911832946636,0.5359628770301624,362689,2,0.5241822719864252,0,False,True,False,False,False,False,False,False,True,False
5846,1,0,5,6,5,1,0,4.83,41,24,0.351,1165,0.3639484978540772,0.9313304721030042,0.7399141630901288,470739,3,0.1137602497333258,1,False,False,False,False,False,False,False,False,True,False
9869,0,0,5,6,5,1,0,4.53,14,17,0.097,6699,0.4597701149425287,0.8692342140618002,0.7180176145693387,467351,1,0.2126727939867042,0,False,False,False,False,False,False,True,False,False,False
